yearMonth,eventName,pagePath,eventCount,purchaseRevenue,totalRevenue,transactions,ecommercePurchases,sessions,totalUsers
2023|02,scroll,/blog/what-to-expect-from-a-naturopathic-doctor,,,,,,2,2
2023|02,scroll,/clinical-laboratory-tests,,,,,,6,6
2023|02,scroll,/contact,,,,,,3,3
2023|02,scroll,/dietary-supplements,,,,,,5,4
2023|02,scroll,/faq,,,,,,1,1
2023|02,scroll,/home,,,,,,1,1
2023|02,scroll,/meet-dr-haley,,,,,,4,4
2023|02,scroll,/naturopathic-medicine,,,,,,8,7
2023|02,scroll,/patient-portal,,,,,,1,1
2023|02,scroll,/pnh-online-medicinary,,,,,,1,1
2023|02,scroll,/prepare-for-your-visit,,,,,,2,2
2023|02,scroll,/schedule-an-appointment,,,,,,11,10
2023|02,scroll,/test,,,,,,2,1
2023|02,scroll,/wellness-shop/p/21-day-plant-based-meal-plan-one-person,,,,,,1,1
2023|02,scroll,/whypnh,,,,,,3,3
2023|02,session_start,/,,,,,,106,61
2023|02,session_start,/?disable_abtestingai=1,,,,,,58,54
2023|02,session_start,/blog,,,,,,5,4
2023|02,session_start,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|02,session_start,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor?format=amp,,,,,,1,1
2023|02,session_start,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR0YNcmnkghxNE7bH4LK06CnyipghtN-lkdprr07JC32vtwvdtUSGnGVVRo,,,,,,1,1
2023|02,session_start,/blog/health-alerts-for-eden-prairie-spring-water,,,,,,1,1
2023|02,session_start,/cart,,,,,,2,2
2023|02,session_start,/clinical-laboratory-tests,,,,,,3,3
2023|02,session_start,/contact,,,,,,7,5
2023|02,session_start,/dietary-supplements,,,,,,4,3
2023|02,session_start,/meet-dr-haley,,,,,,3,3
2023|02,session_start,/meet-dr-jacob,,,,,,1,1
2023|02,session_start,/naturopathic-medicine,,,,,,5,4
2023|02,session_start,/patient-portal,,,,,,1,1
2023|02,session_start,/prepare-for-your-visit,,,,,,51,51
2023|02,session_start,/schedule-an-appointment,,,,,,11,8
2023|02,session_start,/test,,,,,,1,1
2023|02,session_start,/wellness-shop/p/21-day-plant-based-meal-plan-one-person,,,,,,1,1
2023|02,user_engagement,/,,,,,,67,38
2023|02,user_engagement,/?disable_abtestingai=1,,,,,,7,6
2023|02,user_engagement,/blog,,,,,,5,3
2023|02,user_engagement,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|02,user_engagement,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor?format=amp,,,,,,1,1
2023|02,user_engagement,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR08iq_aqYsWZhY4PtF_2XKjP3UfTL3JHoYuhNlsEkVkYUQr1oV-_uoNTto,,,,,,1,1
2023|02,user_engagement,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR0YNcmnkghxNE7bH4LK06CnyipghtN-lkdprr07JC32vtwvdtUSGnGVVRo,,,,,,1,1
2023|02,user_engagement,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR3FUn_5Ls4KN3btYv5FytDpBKHr7mUirHxgZgR38M4p1Em101ZoHfa68TA,,,,,,1,1
2023|02,user_engagement,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR1wVey0Nj6I6ZiaazJeNM_EKkYUVANs_651rx6qdBjCVkku3SqSclO8CmY,,,,,,1,1
2023|02,user_engagement,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR3pOUsbPPHM4WqLPdoReRJb4wphUKIEq8Er65stmpQnfv4BHa--5i9sBNo,,,,,,1,1
2023|02,user_engagement,/blog/cg90jhr52zexb6zzn7ri4jrjzr6uwx,,,,,,1,1
2023|02,user_engagement,/blog/health-alerts-for-eden-prairie-spring-water,,,,,,1,1
2023|02,user_engagement,/blog/lab-testing-looking-outside-the-reference-range,,,,,,3,2
2023|02,user_engagement,/blog/naturopathic-medicine-provides-a-holistic-approach,,,,,,1,1
2023|02,user_engagement,/blog/ptbebsrro1uzjbt6jy9e2fbays0nc7,,,,,,1,1
2023|02,user_engagement,/blog/what-to-expect-from-a-naturopathic-doctor,,,,,,2,2
2023|02,user_engagement,/clinical-laboratory-tests,,,,,,11,7
2023|02,user_engagement,/contact,,,,,,5,5
2023|02,user_engagement,/dietary-supplements,,,,,,9,5
2023|02,user_engagement,/events?fbclid=IwAR2fIKB5KEO0QzYL7u-9VV0JFzl4fC3_SBOOmlIkoH7aDR4gh077yu5LnHM,,,,,,1,1
2023|02,user_engagement,/faq,,,,,,5,5
2023|02,user_engagement,/home,,,,,,3,1
2023|02,user_engagement,/home-1,,,,,,1,1
2023|02,user_engagement,/meet-dr-haley,,,,,,8,8
2023|02,user_engagement,/meet-dr-jacob,,,,,,5,5
2023|02,user_engagement,/naturopathic-medicine,,,,,,17,14
2023|02,user_engagement,/patient-portal,,,,,,4,4
2023|02,user_engagement,/pnh-online-medicinary,,,,,,3,3
2023|02,user_engagement,/prepare-for-your-visit,,,,,,2,2
2023|02,user_engagement,/schedule-an-appointment,,,,,,18,13
2023|02,user_engagement,/test,,,,,,2,1
2023|02,user_engagement,/wellness-shop/p/anti-inflammatory-recipe-book,,,,,,1,1
2023|02,user_engagement,/whypnh,,,,,,4,3
2023|03,click,/,,,,,,5,5
2023|03,click,/blog/naturopathic-medicine-provides-a-holistic-approach,,,,,,1,1
2023|03,click,/clinical-laboratory-tests,,,,,,1,1
2023|03,click,/dietary-supplements,,,,,,3,3
2023|03,click,/meet-dr-haley,,,,,,1,1
2023|03,click,/meet-dr-jacob,,,,,,2,1
2023|03,click,/naturopathic-medicine,,,,,,2,2
2023|03,click,/patient-portal,,,,,,4,2
2023|03,click,/pnh-online-medicinary,,,,,,4,4
2023|03,click,/schedule-an-appointment,,,,,,1,1
2023|03,file_download,/,,,,,,1,1
2023|03,first_visit,/,,,,,,636,637
2023|03,first_visit,/?disable_abtestingai=1,,,,,,18,18
2023|03,first_visit,/blog,,,,,,38,38
2023|03,first_visit,/blog/2017/7/13/sugar-and-the-alternative-sweeteners,,,,,,1,1
2023|03,first_visit,/blog/2019/1/20/stimulating-the-vis-with-naturopathic-medicine,,,,,,1,1
2023|03,first_visit,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|03,first_visit,/blog/2021/1/4/how-to-achieve-your-daily-dietary-fiber-goal,,,,,,1,1
2023|03,first_visit,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR0vMneJTFbdsw7c3H4r1jpGt593BjYKFSMDh5CwNuHHtxBfn1vuhIuwcvc,,,,,,1,1
2023|03,first_visit,/blog/2022/3/7/health-alerts-eden-prairie-spring-water,,,,,,2,2
2023|03,first_visit,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR08St8dyv8kGdy3eUnTQciyP6MSuIIY01V_TFs33M6XzLe-WbgebIfQic4,,,,,,1,1
2023|03,first_visit,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR22gk2fUh4yqcaFS169f_oxoYa9gYf_Q7aeEFu4umskICKo4iW1sXk1lMI,,,,,,1,1
2023|03,first_visit,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR3pS6gBhg1NdTaxsxZ77gkSCmMVevY4Xp47CHZTnmFlnNYDlMMdKkYiY0c,,,,,,1,1
2023|03,first_visit,/blog/fiberfocus,,,,,,6,6
2023|03,first_visit,/blog/fiberfocus?fbclid=IwAR109f4NJM9qalXPMFsmi3ZB12suYG3pnyFNlmDT8mj9PjwCIbfX-76G96k,,,,,,1,1
2023|03,first_visit,/blog/fiberfocus?fbclid=IwAR1t4WeVtrSjBxypxTMA7D-UekoCVpAyntuxbJWf_yBGbQUEHAw_tCfTJW8,,,,,,1,1
2023|03,first_visit,/blog/health-alerts-for-eden-prairie-spring-water,,,,,,5,5
2023|03,first_visit,/blog/lab-testing-looking-outside-the-reference-range,,,,,,7,7
2023|03,first_visit,/blog/naturopathic-first-aid-kit,,,,,,1,1
2023|03,first_visit,/blog/naturopathic-medicine-provides-a-holistic-approach,,,,,,1,1
2023|03,first_visit,/blog/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|03,first_visit,/cart,,,,,,1,1
2023|03,first_visit,/clinical-laboratory-tests,,,,,,21,21
2023|03,first_visit,/contact,,,,,,1,1
2023|03,first_visit,/dietary-supplements,,,,,,1,1
2023|03,first_visit,/faq,,,,,,2,2
2023|03,first_visit,/meet-dr-haley,,,,,,8,8
2023|03,first_visit,/meet-dr-jacob,,,,,,2,2
2023|03,first_visit,/naturopathic-doctors,,,,,,1,1
2023|03,first_visit,/naturopathic-medicine,,,,,,3,3
2023|03,first_visit,/pnh-online-medicinary,,,,,,1,1
2023|03,first_visit,/schedule-an-appointment,,,,,,7,7
2023|03,first_visit,/whypnh,,,,,,4,4
2023|03,form_start,/,,,,,,2,2
2023|03,form_start,/blog,,,,,,2,2
2023|03,form_start,/blog/fiberfocus,,,,,,1,1
2023|03,form_start,/blog/lab-testing-looking-outside-the-reference-range,,,,,,1,1
2023|03,form_start,/contact,,,,,,4,3
2023|03,page_view,/,,,,,,758,659
2023|03,page_view,/?disable_abtestingai=1,,,,,,18,18
2023|03,page_view,/blog,,,,,,72,55
2023|03,page_view,/blog/2017/7/13/sugar-and-the-alternative-sweeteners,,,,,,1,1
2023|03,page_view,/blog/2019/1/20/stimulating-the-vis-with-naturopathic-medicine,,,,,,1,1
2023|03,page_view,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|03,page_view,/blog/2021/1/4/how-to-achieve-your-daily-dietary-fiber-goal,,,,,,1,1
2023|03,page_view,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR0vMneJTFbdsw7c3H4r1jpGt593BjYKFSMDh5CwNuHHtxBfn1vuhIuwcvc,,,,,,1,1
2023|03,page_view,/blog/2022/3/7/health-alerts-eden-prairie-spring-water,,,,,,2,2
2023|03,page_view,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR08St8dyv8kGdy3eUnTQciyP6MSuIIY01V_TFs33M6XzLe-WbgebIfQic4,,,,,,1,1
2023|03,page_view,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR1TvmdHqe9Cr7a2GYjPNojNEwIgPfGHr7leAbvWiOrc_AsG5qHgwIk93H8,,,,,,1,1
2023|03,page_view,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR22gk2fUh4yqcaFS169f_oxoYa9gYf_Q7aeEFu4umskICKo4iW1sXk1lMI,,,,,,1,1
2023|03,page_view,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR3pS6gBhg1NdTaxsxZ77gkSCmMVevY4Xp47CHZTnmFlnNYDlMMdKkYiY0c,,,,,,1,1
2023|03,page_view,/blog/cg90jhr52zexb6zzn7ri4jrjzr6uwx,,,,,,1,1
2023|03,page_view,/blog/fiberfocus,,,,,,33,25
2023|03,page_view,/blog/fiberfocus?fbclid=IwAR109f4NJM9qalXPMFsmi3ZB12suYG3pnyFNlmDT8mj9PjwCIbfX-76G96k,,,,,,1,1
2023|03,page_view,/blog/fiberfocus?fbclid=IwAR1t4WeVtrSjBxypxTMA7D-UekoCVpAyntuxbJWf_yBGbQUEHAw_tCfTJW8,,,,,,1,1
2023|03,page_view,/blog/health-alerts-for-eden-prairie-spring-water,,,,,,11,10
2023|03,page_view,/blog/lab-testing-looking-outside-the-reference-range,,,,,,33,26
2023|03,page_view,/blog/naturopathic-first-aid-kit,,,,,,9,7
2023|03,page_view,/blog/naturopathic-medicine-provides-a-holistic-approach,,,,,,3,3
2023|03,page_view,/blog/what-to-expect-from-a-naturopathic-doctor,,,,,,12,12
2023|03,page_view,/cart,,,,,,1,1
2023|03,page_view,/clinical-laboratory-tests,,,,,,68,58
2023|03,page_view,/contact,,,,,,34,20
2023|03,page_view,/dietary-supplements,,,,,,18,13
2023|03,page_view,/faq,,,,,,38,34
2023|03,page_view,/meet-dr-haley,,,,,,67,59
2023|03,page_view,/meet-dr-jacob,,,,,,39,36
2023|03,page_view,/naturopathic-doctors,,,,,,1,1
2023|03,page_view,/naturopathic-medicine,,,,,,80,73
2023|03,page_view,/patient-portal,,,,,,5,3
2023|03,page_view,/pnh-online-medicinary,,,,,,12,12
2023|03,page_view,/prepare-for-your-visit,,,,,,12,9
2023|03,page_view,/schedule-an-appointment,,,,,,74,54
2023|03,page_view,/search,,,,,,1,1
2023|03,page_view,/whypnh,,,,,,21,17
2023|03,scroll,/,,,,,,53,50
2023|03,scroll,/?disable_abtestingai=1,,,,,,2,2
2023|03,scroll,/blog,,,,,,15,14
2023|03,scroll,/blog/2019/1/20/stimulating-the-vis-with-naturopathic-medicine,,,,,,1,1
2023|03,scroll,/blog/2021/1/4/how-to-achieve-your-daily-dietary-fiber-goal,,,,,,1,1
2023|03,scroll,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR0vMneJTFbdsw7c3H4r1jpGt593BjYKFSMDh5CwNuHHtxBfn1vuhIuwcvc,,,,,,1,1
2023|03,scroll,/blog/2022/3/7/health-alerts-eden-prairie-spring-water,,,,,,1,1
2023|03,scroll,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR22gk2fUh4yqcaFS169f_oxoYa9gYf_Q7aeEFu4umskICKo4iW1sXk1lMI,,,,,,1,1
2023|03,scroll,/blog/fiberfocus,,,,,,9,9
2023|03,scroll,/blog/fiberfocus?fbclid=IwAR1t4WeVtrSjBxypxTMA7D-UekoCVpAyntuxbJWf_yBGbQUEHAw_tCfTJW8,,,,,,1,1
2023|03,scroll,/blog/health-alerts-for-eden-prairie-spring-water,,,,,,1,1
2023|03,scroll,/blog/lab-testing-looking-outside-the-reference-range,,,,,,8,8
2023|03,scroll,/blog/naturopathic-first-aid-kit,,,,,,2,2
2023|03,scroll,/blog/naturopathic-medicine-provides-a-holistic-approach,,,,,,1,1
2023|03,scroll,/blog/what-to-expect-from-a-naturopathic-doctor,,,,,,5,5
2023|03,scroll,/clinical-laboratory-tests,,,,,,24,23
2023|03,scroll,/contact,,,,,,16,7
2023|03,scroll,/dietary-supplements,,,,,,5,5
2023|03,scroll,/faq,,,,,,11,10
2023|03,scroll,/meet-dr-haley,,,,,,19,18
2023|03,scroll,/meet-dr-jacob,,,,,,12,12
2023|03,scroll,/naturopathic-medicine,,,,,,38,36
2023|03,scroll,/pnh-online-medicinary,,,,,,6,6
2023|03,scroll,/prepare-for-your-visit,,,,,,5,5
2023|03,scroll,/schedule-an-appointment,,,,,,35,30
2023|03,scroll,/search,,,,,,1,1
2023|03,scroll,/whypnh,,,,,,12,11
2023|03,session_start,/,,,,,,754,649
2023|03,session_start,/?disable_abtestingai=1,,,,,,20,18
2023|03,session_start,/blog,,,,,,59,46
2023|03,session_start,/blog/2017/7/13/sugar-and-the-alternative-sweeteners,,,,,,1,1
2023|03,session_start,/blog/2019/1/20/stimulating-the-vis-with-naturopathic-medicine,,,,,,1,1
2023|03,session_start,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|03,session_start,/blog/2021/1/4/how-to-achieve-your-daily-dietary-fiber-goal,,,,,,1,1
2023|03,session_start,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR0vMneJTFbdsw7c3H4r1jpGt593BjYKFSMDh5CwNuHHtxBfn1vuhIuwcvc,,,,,,1,1
2023|03,session_start,/blog/2022/3/7/health-alerts-eden-prairie-spring-water,,,,,,2,2
2023|03,session_start,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR08St8dyv8kGdy3eUnTQciyP6MSuIIY01V_TFs33M6XzLe-WbgebIfQic4,,,,,,1,1
2023|03,session_start,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR22gk2fUh4yqcaFS169f_oxoYa9gYf_Q7aeEFu4umskICKo4iW1sXk1lMI,,,,,,1,1
2023|03,session_start,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR3pS6gBhg1NdTaxsxZ77gkSCmMVevY4Xp47CHZTnmFlnNYDlMMdKkYiY0c,,,,,,1,1
2023|03,session_start,/blog/fiberfocus,,,,,,15,11
2023|03,session_start,/blog/fiberfocus?fbclid=IwAR109f4NJM9qalXPMFsmi3ZB12suYG3pnyFNlmDT8mj9PjwCIbfX-76G96k,,,,,,1,1
2023|03,session_start,/blog/fiberfocus?fbclid=IwAR1t4WeVtrSjBxypxTMA7D-UekoCVpAyntuxbJWf_yBGbQUEHAw_tCfTJW8,,,,,,1,1
2023|03,session_start,/blog/health-alerts-for-eden-prairie-spring-water,,,,,,5,5
2023|03,session_start,/blog/lab-testing-looking-outside-the-reference-range,,,,,,14,10
2023|03,session_start,/blog/naturopathic-first-aid-kit,,,,,,2,2
2023|03,session_start,/blog/naturopathic-medicine-provides-a-holistic-approach,,,,,,1,1
2023|03,session_start,/blog/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|03,session_start,/cart,,,,,,1,1
2023|03,session_start,/clinical-laboratory-tests,,,,,,34,29
2023|03,session_start,/contact,,,,,,18,4
2023|03,session_start,/dietary-supplements,,,,,,1,1
2023|03,session_start,/faq,,,,,,6,5
2023|03,session_start,/meet-dr-haley,,,,,,11,9
2023|03,session_start,/meet-dr-jacob,,,,,,5,4
2023|03,session_start,/naturopathic-doctors,,,,,,1,1
2023|03,session_start,/naturopathic-medicine,,,,,,6,5
2023|03,session_start,/patient-portal,,,,,,1,1
2023|03,session_start,/pnh-online-medicinary,,,,,,1,1
2023|03,session_start,/prepare-for-your-visit,,,,,,2,1
2023|03,session_start,/schedule-an-appointment,,,,,,24,19
2023|03,session_start,/whypnh,,,,,,9,6
2023|03,user_engagement,/,,,,,,349,318
2023|03,user_engagement,/?disable_abtestingai=1,,,,,,2,2
2023|03,user_engagement,/blog,,,,,,60,44
2023|03,user_engagement,/blog/2017/7/13/sugar-and-the-alternative-sweeteners,,,,,,1,1
2023|03,user_engagement,/blog/2019/1/20/stimulating-the-vis-with-naturopathic-medicine,,,,,,1,1
2023|03,user_engagement,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|03,user_engagement,/blog/2021/1/4/how-to-achieve-your-daily-dietary-fiber-goal,,,,,,1,1
2023|03,user_engagement,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR2IN3yhnPIED3ReLj0ojVdCqRVOQb4i4UvJE2JjO_-RhD-Wc4HLq0CpYKg,,,,,,1,1
2023|03,user_engagement,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR3Vkgo6-YBs-yUWN_fU2-6Yy-7d6AmLfXSc2EmPiWf7eRUZM3pqQ8GwHJk,,,,,,1,1
2023|03,user_engagement,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR3h6zLBFSwiRTQ-Tr-NSfe2SwANMRjmgQW-N80rpZcTm9MvFUG1zPLYWhI,,,,,,1,1
2023|03,user_engagement,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR08St8dyv8kGdy3eUnTQciyP6MSuIIY01V_TFs33M6XzLe-WbgebIfQic4,,,,,,1,1
2023|03,user_engagement,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR1hZeeyZXEdjehGY6Zv3ndIwW-BKq5mKYJOP3XSzdIgl9ZfBT_fy07Z2Vg,,,,,,1,1
2023|03,user_engagement,/blog/2022/3/7/health-alerts-eden-prairie-spring-water?fbclid=IwAR22gk2fUh4yqcaFS169f_oxoYa9gYf_Q7aeEFu4umskICKo4iW1sXk1lMI,,,,,,1,1
2023|03,user_engagement,/blog/cg90jhr52zexb6zzn7ri4jrjzr6uwx,,,,,,1,1
2023|03,user_engagement,/blog/fiberfocus,,,,,,20,15
2023|03,user_engagement,/blog/fiberfocus?fbclid=IwAR109f4NJM9qalXPMFsmi3ZB12suYG3pnyFNlmDT8mj9PjwCIbfX-76G96k,,,,,,1,1
2023|03,user_engagement,/blog/health-alerts-for-eden-prairie-spring-water,,,,,,6,5
2023|03,user_engagement,/blog/lab-testing-looking-outside-the-reference-range,,,,,,28,21
2023|03,user_engagement,/blog/lab-testing-looking-outside-the-reference-range?fbclid=IwAR0wIsZnTBBhJfFfvq8hYvGB-yIqjjZmLBDcZ4qb9-LF0Y8W5ynZPd528NI,,,,,,1,1
2023|03,user_engagement,/blog/lab-testing-looking-outside-the-reference-range?fbclid=IwAR1diCKmxpUU7da46LkX4IFGV0uqx_jGuJRz24EunpdYmaUo3al4oAdJNFo,,,,,,1,1
2023|03,user_engagement,/blog/naturopathic-first-aid-kit,,,,,,6,5
2023|03,user_engagement,/blog/naturopathic-medicine-provides-a-holistic-approach,,,,,,2,2
2023|03,user_engagement,/blog/what-to-expect-from-a-naturopathic-doctor,,,,,,8,8
2023|03,user_engagement,/clinical-laboratory-tests,,,,,,49,41
2023|03,user_engagement,/contact,,,,,,17,17
2023|03,user_engagement,/dietary-supplements,,,,,,14,9
2023|03,user_engagement,/events?fbclid=IwAR1P6i8cyY7hXCy7cx40iWecR-hZiXfyOAduFXIM6snhZu6AwqEfj4_bAWE,,,,,,1,1
2023|03,user_engagement,/faq,,,,,,35,32
2023|03,user_engagement,/meet-dr-haley,,,,,,60,55
2023|03,user_engagement,/meet-dr-jacob,,,,,,32,31
2023|03,user_engagement,/naturopathic-doctors,,,,,,1,1
2023|03,user_engagement,/naturopathic-medicine,,,,,,64,60
2023|03,user_engagement,/patient-portal,,,,,,1,1
2023|03,user_engagement,/pnh-online-medicinary,,,,,,9,9
2023|03,user_engagement,/prepare-for-your-visit,,,,,,8,8
2023|03,user_engagement,/schedule-an-appointment,,,,,,47,38
2023|03,user_engagement,/search,,,,,,1,1
2023|03,user_engagement,/whypnh,,,,,,19,16
2023|04,click,/,,,,,,1,1
2023|04,click,/dietary-supplements,,,,,,1,1
2023|04,click,/meet-dr-jacob,,,,,,1,1
2023|04,click,/patient-portal,,,,,,13,9
2023|04,click,/pnh-online-medicinary,,,,,,6,6
2023|04,first_visit,/,,,,,,592,593
2023|04,first_visit,/?fbclid=IwAR0mKi4dmUctQknY2wOlmjYM_TDja1ivphJ1sArZIvpfi-w9W0PQndaSrZI,,,,,,1,1
2023|04,first_visit,/blog,,,,,,4,4
2023|04,first_visit,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor,,,,,,1,1
2023|04,first_visit,/blog/2021/3/22/heart-rate-monitoring-and-hiit,,,,,,2,2
2023|04,first_visit,/blog/2022/10/26/naturopathic-first-aid-kit?fbclid=IwAR0a8O6usbpVwAq-mT78wJJf0bEI0fvyK2b1jzKVq00J5ErGqAHdMgaxUXI,,,,,,1,1
