yearMonth,landingPage,sessions,engagedSessions,engagementRate,bounceRate,conversions,screenPageViews,totalUsers,newUsers
2024|03,/cart,1,0,0,1,0,1,1,1
2024|03,/contact,7,3,0.4286,0.5714,0,8,7,5
2024|03,/dietary-supplements,4,3,0.75,0.25,0,6,3,1
2024|03,/holistic-diabetes-care,10,3,0.3,0.7,0,11,2,1
2024|03,/home,2,0,0,1,0,2,1,0
2024|03,/iron-screening,2,1,0.5,0.5,0,2,1,0
2024|03,/meal-plans-and-recipe-books,1,1,1,0,0,4,1,0
2024|03,/meet-dr-haley,22,9,0.4091,0.5909,0,58,15,9
2024|03,/meet-dr-jacob,46,10,0.2174,0.7826,0,54,28,26
2024|03,/naturopathic-medicine,5,0,0,1,0,16,4,1
2024|03,/patient-portal,4,2,0.5,0.5,0,4,3,2
2024|03,/prepare-for-your-visit,6,1,0.1667,0.8333,0,7,5,1
2024|03,/schedule-an-appointment,23,15,0.6522,0.3478,0,42,22,14
2024|03,/schedule.php,11,6,0.5455,0.4545,0,18,9,8
2024|03,/whypnh,7,6,0.8571,0.1429,0,15,7,7
2024|04,(not set),38,0,0,1,12,0,32,2
2024|04,/,474,257,0.5422,0.4578,0,897,382,365
2024|04,/blog,2,2,1,0,0,6,2,1
2024|04,/blog/2019/4/14/what-to-expect-from-a-naturopathic-doctor,1,1,1,0,0,1,1,1
2024|04,/blog/aerobic-exercise-vs-hiit-which-is-right-for-you,1,0,0,1,0,1,1,1
2024|04,/blog/naturopathic-first-aid-kit,1,1,1,0,0,1,1,1
2024|04,/blog/naturopathic-medicine-provides-a-holistic-approach,1,0,0,1,0,1,1,0
2024|04,/blog/wuyrj6j6xvt9lvqp04iq52jow0l4vg,1,1,1,0,0,3,1,0
2024|04,/cardiovascular-wellness-program,4,0,0,1,0,4,1,0
2024|04,/clinical-laboratory-tests,1,1,1,0,0,6,1,1
2024|04,/contact,2,2,1,0,0,3,2,2
2024|04,/dietary-supplements,1,1,1,0,0,5,1,1
2024|04,/faq,1,1,1,0,0,1,1,1
2024|04,/holistic-diabetes-care,1,1,1,0,0,2,1,1
2024|04,/home,2,0,0,1,0,2,1,0
2024|04,/meet-dr-haley,16,7,0.4375,0.5625,0,21,15,14
2024|04,/meet-dr-jacob,76,9,0.1184,0.8816,0,95,67,65
2024|04,/nail-fungus-relief,1,0,0,1,0,1,1,0
2024|04,/naturopathic-medicine,8,2,0.25,0.75,0,9,7,1
2024|04,/patient-portal,3,0,0,1,0,3,2,1
2024|04,/pnh-online-medicinary,1,0,0,1,0,1,1,0
2024|04,/prepare-for-your-visit,1,1,1,0,0,2,1,1
2024|04,/schedule-an-appointment,26,11,0.4231,0.5769,0,39,21,14
2024|04,/schedule.php,11,5,0.4545,0.5455,0,13,9,7
2024|04,/wellness-shop/p/nail-fungus-relief,8,0,0,1,0,8,1,0
2024|04,/whypnh,2,2,1,0,0,2,2,1
2024|05,(not set),29,0,0,1,16,0,22,0
2024|05,/,418,224,0.5359,0.4641,0,859,332,319
2024|05,/blog,7,3,0.4286,0.5714,0,11,6,4
2024|05,/blog/a-food-guide-of-the-essential-minerals-of-health,1,1,1,0,0,2,1,0
2024|05,/blog/aerobic-exercise-vs-hiit-which-is-right-for-you,1,1,1,0,0,2,1,0
2024|05,/blog/fthmrxarq79rmchhua2cvpxcbwh96u,2,1,0.5,0.5,0,2,1,0
2024|05,/blog/health-alerts-for-eden-prairie-spring-water,3,0,0,1,0,3,2,2
2024|05,/blog/naturopathic-first-aid-kit,1,1,1,0,0,1,1,1
2024|05,/blog/naturopathic-medicine-a-critical-component-of-functional-healthcare,1,1,1,0,0,12,1,0
2024|05,/blog/pfas-risk-in-mn-freshwater-fish,10,5,0.5,0.5,0,11,8,3
2024|05,/blog/the-amazing-health-benefits-of-regular-sauna-use,1,1,1,0,0,11,1,0
2024|05,/blog/the-role-and-potential-of-naturopathic-doctors-in-minnesotas-healthcare-system,1,1,1,0,0,9,1,0
2024|05,/cardiovascular-wellness-program,1,0,0,1,0,1,1,1
2024|05,/cart,3,0,0,1,0,3,3,3
2024|05,/clinical-laboratory-tests,2,2,1,0,0,4,2,2
2024|05,/contact,7,4,0.5714,0.4286,0,21,7,5
2024|05,/events/what-is-naturopathic-medicine-live-qa-with-dr-jacob-panka,3,2,0.6667,0.3333,0,3,1,1
2024|05,/faq,2,0,0,1,0,2,1,1
2024|05,/home,1,0,0,1,0,1,1,0
2024|05,/meet-dr-haley,10,5,0.5,0.5,0,15,10,9
2024|05,/meet-dr-jacob,5,1,0.2,0.8,0,5,5,4
2024|05,/nail-fungus-relief,2,2,1,0,1,14,1,1
2024|05,/naturopathic-medicine,1,0,0,1,0,1,1,0
2024|05,/patient-portal,1,0,0,1,0,1,1,0
2024|05,/payment-portal,1,0,0,1,0,1,1,1
2024|05,/pnh-online-medicinary,4,2,0.5,0.5,0,7,4,2
2024|05,/prepare-for-your-visit,4,2,0.5,0.5,0,8,4,1
2024|05,/schedule-an-appointment,15,10,0.6667,0.3333,0,22,13,7
2024|05,/schedule.php,10,6,0.6,0.4,0,19,8,8
2024|05,/whypnh,2,2,1,0,0,7,2,1
2024|06,(not set),37,0,0,1,21,0,31,1
2024|06,/,537,292,0.5438,0.4562,0,1106,427,415
2024|06,/blog,3,2,0.6667,0.3333,0,6,3,1
2024|06,/blog/fiberfocus,1,1,1,0,0,2,1,0
2024|06,/blog/health-alerts-for-eden-prairie-spring-water,1,1,1,0,0,1,1,1
2024|06,/blog/lab-testing-looking-outside-the-reference-range,1,1,1,0,0,6,1,1
